datetime;Chosica;matucana;SanCristobal;SanMateodeOtao;SantaEulalia;YuracmayoEdegell;SantiagodeTuna;Antacoto;Antioquia;PuenteCupiche;Tamboraque;Agocancha;Casapalca;ShequeSedapal;Autisha;Yaso;ObrajilloSedapal;Huaros;Pariacancha;Colllac;Torococha;PatahuaySapicancha;Marcapomacocha;PuenteSalidaMarcapomacocha;MillocEdegell;PuenteMagdalenall;Discharge;Categoria;Aviso
15/11/2022 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.63555;NORMAL;No
15/11/2022 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.2016;NORMAL;No
15/11/2022 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.2016;NORMAL;No
15/11/2022 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.2016;NORMAL;No
15/11/2022 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.46858;NORMAL;No
15/11/2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.03598;NORMAL;No
15/11/2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
15/11/2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.17152;NORMAL;No
16/11/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
16/11/2022 01:00;0;0;0;2.899261475;0;0;0;0;0;0;0;0;0;3.273207426;1.044705391;0;1.703602672;0;0;0;0;0;0;0;0;0;18.61597;NORMAL;No
16/11/2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.61597;NORMAL;No
16/11/2022 03:00;0.001875097;0.011722997;0.688097835;0.001088368;0.001875097;0.201913506;0.004297407;0.008514872;0.002152017;0.001875097;0.074507669;0.1173096;0.454295188;0.008734294;0.006036778;0.003290404;0.001959847;0.005799512;0.001115809;0.001115809;0.001115809;0.004082301;0.008514872;0.008514872;0.070383519;0.011547637;20.33455;NORMAL;No
16/11/2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
16/11/2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
16/11/2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
16/11/2022 07:00;0.007822924;0.022055924;0.003262894;0.004265066;0.007822924;0.119529754;0.014955102;1.314108133;0.007073909;0.007822924;0.132142857;0.043706525;0.031865362;0.063352741;0.03563324;0.033933468;0.032083787;0.140567854;0.197874233;0.197874233;0.197874233;1.110656977;1.314108133;1.314108133;0.627760172;0.091436252;19.76794;NORMAL;No
16/11/2022 08:00;0.003647444;0.01056799;0.001581747;0.002004957;0.003647444;0.0576212;0.007022751;0.710802555;0.003316979;0.003647444;0.063972816;0.021287292;0.015815021;0.029616334;0.016516749;0.015173787;0.013869554;0.059920244;0.035154589;0.035154589;0.035154589;0.387261182;0.710802555;0.710802555;0.318634063;0.041383166;19.76794;NORMAL;No
16/11/2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
16/11/2022 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
16/11/2022 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
16/11/2022 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.03598;NORMAL;No
16/11/2022 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.03598;NORMAL;No
16/11/2022 14:00;0.002109606;0.014057769;0.002706129;0.001336091;0.002109606;0.100713938;0.004820144;0.013369467;0.002238987;0.002109606;0.115294158;0.065544248;0.986844897;0.012383076;0.007660501;0.00416728;0.002590029;0.008103284;0.001543474;0.001543474;0.001543474;0.00573197;0.013369467;0.013369467;0.124702759;0.013892093;21.46858;NORMAL;No
16/11/2022 15:00;0.006821485;0.031163657;0.789748251;0.005086115;0.006821485;0.347926587;0.014712613;0.023616415;0.006340392;0.006821485;0.211805359;0.311257452;1.00388062;0.453005642;0.04205019;0.016768139;0.009313332;0.027328864;0.003513993;0.003513993;0.003513993;0.011047824;0.023616415;0.023616415;0.196043625;0.050549127;21.46858;NORMAL;No
16/11/2022 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
16/11/2022 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.2016;NORMAL;No
16/11/2022 18:00;0.01191582;0.028054822;0.003510635;0.006386393;0.01191582;0.13756828;0.021719933;0.890409946;0.010089031;0.01191582;0.162070364;0.047355942;0.032397319;0.113254257;0.061688799;0.082063727;0.157166436;0.989353478;0.663116515;0.663116515;0.663116515;0.676478088;0.890409946;0.890409946;0.608077168;0.179151446;19.2016;NORMAL;No
16/11/2022 19:00;0.004254585;0.010755614;0.001482844;0.002290527;0.004254585;0.054625027;0.007992777;0.700263619;0.003780384;0.004254585;0.060318626;0.016311722;0.031129029;0.035621312;0.01986604;0.019924633;0.019996414;0.097623609;0.076365046;0.076365046;0.076365046;0.688095212;0.700263619;0.700263619;1.436149716;0.052381817;19.2016;NORMAL;No
16/11/2022 20:00;0;0;0.334344625;0;0;0;0;0;0;0;0;0.417211473;0.278256595;0;0;0;0.511991978;0.30196014;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
16/11/2022 21:00;0;0;1.043151379;0;0;0;0;0;0;0;0;1.092617273;1.466261983;0;0;0;0.427898169;0.699953914;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
16/11/2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0.649226844;0.91923666;0;0;0.288112611;0.973600447;0;0;0;0;0;0;0;0;0;19.2016;NORMAL;No
16/11/2022 23:00;0;0;0;0;0;0;0;0;0;0;0.299669087;0;0;0;0;1.827065229;0;0;0;0;0;0;0;0;0.210839838;0;19.2016;NORMAL;No
17/11/2022 00:00;0;0;0;0;0;0;0;0;0;0;0.131059125;0;0;0.265203118;0;0;0;0;0;0;0;0;0;0;0.108893938;0;18.63555;NORMAL;No
17/11/2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.61597;NORMAL;No
17/11/2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0.046271145;0;0;0;0;0;0;0;0;0;0;0;0;19.17962;NORMAL;No
17/11/2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032103483;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
17/11/2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
17/11/2022 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
17/11/2022 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
17/11/2022 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
17/11/2022 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
17/11/2022 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
17/11/2022 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
17/11/2022 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
17/11/2022 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.46858;NORMAL;No
17/11/2022 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.46858;NORMAL;No
17/11/2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.46858;NORMAL;No
17/11/2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
17/11/2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
18/11/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
18/11/2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.33473;NORMAL;No
18/11/2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.33473;NORMAL;No
18/11/2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.61796;NORMAL;No
18/11/2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26882413;0.770458162;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030261133;0.020716935;0;0;0;0;0;0;0;0;0;0.046894822;20.05121;NORMAL;No
18/11/2022 12:00;0.011865618;0;0;0;0.011865618;0;0;0;0;0.011865618;0;0;0;0;0.01460839;0;0;0;0;0;0;0;0;0;0;0.031502232;20.05121;NORMAL;No
18/11/2022 13:00;0;0;0;0;0;0;0;0;0.025361162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.61796;NORMAL;No
18/11/2022 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
18/11/2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.18498;NORMAL;No
18/11/2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.61796;NORMAL;No
19/11/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.35263;NORMAL;No
19/11/2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.06998;NORMAL;No
19/11/2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.78733;NORMAL;No
19/11/2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.50468;NORMAL;No
19/11/2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.22203;NORMAL;No
19/11/2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.93937;NORMAL;No
19/11/2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.65672;NORMAL;No
19/11/2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.78879;NORMAL;No
19/11/2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.92085;NORMAL;No
19/11/2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27353546;0.54670316;0.280769855;0.454531193;0;0;0;0;0;0;0;0;0;20.05291;NORMAL;No
19/11/2022 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041159496;0.030826434;0.028507214;0.051882606;0;0;0;0;0;0;0;0;0;21.18498;NORMAL;No
19/11/2022 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024001582;0.02045488;0.016633961;0.025722804;0;0;0;0;0;0;0;0;0;21.18498;NORMAL;No
19/11/2022 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01203574;0.010575502;0.010019999;0.013335957;0;0;0;0;0;0;0;0;0;21.18498;NORMAL;No
19/11/2022 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.18498;NORMAL;No
19/11/2022 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.31977;NORMAL;No
19/11/2022 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.31977;NORMAL;No
19/11/2022 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.31977;NORMAL;No
19/11/2022 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.31977;NORMAL;No
19/11/2022 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.88754;NORMAL;No
19/11/2022 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.88754;NORMAL;No
19/11/2022 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.88754;NORMAL;No
19/11/2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.88754;NORMAL;No
19/11/2022 22:00;0;0;0.235943705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.31977;NORMAL;No
19/11/2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.31977;NORMAL;No
20/11/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.61796;NORMAL;No
20/11/2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.46204;NORMAL;No
20/11/2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.77349;NORMAL;No
20/11/2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.35263;NORMAL;No
20/11/2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.35263;NORMAL;No
20/11/2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.78702;NORMAL;No
20/11/2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
20/11/2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
20/11/2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.48474;NORMAL;No
20/11/2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0.508703411;0.199263483;0.558077514;0.759150863;0.830589473;0.210245311;0.210245311;0.210245311;0;0;0;0;0;18.91854;NORMAL;No
20/11/2022 10:00;0;0;0;0.107609808;0;0;0;0;0;0;0;0;0;0.08511845;0.142353505;0.121933654;0.147012308;0.099707529;0;0;0;0;0;0;0;0;18.35263;NORMAL;No
20/11/2022 11:00;0;0;0;0.026831627;0;0;0;0;0;0;0;0;0;0.030091388;0.028554356;0.036066748;0.033179317;0.031976871;0;0;0;0;0;0;0;0;18.35263;NORMAL;No
20/11/2022 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
20/11/2022 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.48474;NORMAL;No
20/11/2022 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.35263;NORMAL;No
20/11/2022 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.48474;NORMAL;No
20/11/2022 16:00;0.002496696;0.018596241;0.304479986;0.001444812;0.002496696;0.357476801;0.005888766;0.007914661;0.002964747;0.002496696;0.097547621;0.875532329;0.041021671;0.010017226;0.007533521;0.003930603;2.25E-03;0.006342162;0.001198878;0.001198878;0.001198878;0.004272301;0.007914661;0.007914661;0.052647177;0.014244314;19.48474;NORMAL;No
20/11/2022 17:00;0.003621109;0.025126083;0.990997434;0.002065572;0.003621109;0.507709384;0.008456088;0.012210825;0.004299579;0.003621109;0.133271784;0.905130804;0.222963482;0.014650464;0.010944518;0.00580679;0.003341459;0.009478753;0.001808626;0.001808626;0.001808626;0.006488057;0.012210825;0.012210825;0.085122891;0.021003067;21.75225;NORMAL;No
20/11/2022 18:00;0.006215798;0.044646677;1.394793987;0.003542622;0.006215798;0.917606473;0.014600384;0.019187916;0.007432383;0.006215798;0.227693424;1.920919299;0.091804989;0.02430759;0.018523289;0.009734533;0.005548305;0.015555775;0.002956273;0.002956273;0.002956273;0.010535722;0.019187916;0.019187916;0.124849968;0.035469387;22.31977;NORMAL;No
20/11/2022 19:00;0;0.00E+00;0;0;0;0.00E+00;0;0;0;0;0;0;0;0;0.00E+00;0;0.854666293;0.786599934;1.18E+00;1.18E+00;1.18E+00;1.139841557;0;0;0;0;22.88754;NORMAL;No
20/11/2022 20:00;0;0;0;0;0;0;0;0.268058926;0;0;0;0;0;0.914448798;0;0.00E+00;0;0;0;0;0;0;0.268058926;0.268058926;1.374067068;0;22.88754;NORMAL;No
20/11/2022 21:00;0;0;1.15927422;0;0;9.74E-01;0;0;0;0;4.07E-01;2.20E+00;2.538907766;0;0;0;0;0;0;0;0;0;0;0;0.796264946;0;23.45555;NORMAL;No
20/11/2022 22:00;0;0.484908134;1.994305611;0;0;2.28735733;0;0;0;0;0.786072135;2.864108562;1.628060341;0;0;0;0;0.00E+00;0;0;0;0;0;0;0;0;23.45555;NORMAL;No
20/11/2022 23:00;0;0.467564017;2.136352777;0;0;1.861386776;0;0;0;0;0.788980126;1.966506362;1.492625117;0;0;0;0;0;0;0;0;0;0;0;0;0;21.75225;NORMAL;No
21/11/2022 00:00;0;0.12014021;1.757333994;0;0;0.740715742;0;0;0;0;0;1.551072955;1.655019045;0;0;0;0;0;0;0;0;0;0;0;0;0;20.05121;NORMAL;No
21/11/2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.61597;NORMAL;No
21/11/2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.05391;NORMAL;No
21/11/2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
21/11/2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
21/11/2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
21/11/2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
21/11/2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
21/11/2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
21/11/2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.76794;NORMAL;No
21/11/2022 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.50433;NORMAL;No
21/11/2022 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.50433;NORMAL;No
21/11/2022 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
21/11/2022 13:00;0.003472056;0.011956779;0.785788536;0.001821754;0.003472056;0.208806619;0.006871362;0.090637982;0.003417453;0.003472056;0.058274522;0.110395461;0.013165957;0.02346666;0.014436203;0.01463123;0.01554682;0.081084974;0.09046115;0.09046115;0.09046115;0.770271599;0.090637982;0.090637982;0.124112859;0.038839333;20.90144;NORMAL;No
21/11/2022 14:00;0.006682099;0.037867192;0.303904742;0.003960786;0.006682099;0.38604334;0.014603342;0.13929981;0.006961416;0.006682099;0.270997941;0.508326113;1.728633642;0.040089823;0.025117248;0.017754421;0.014211182;0.053651579;0.057863753;0.057863753;0.057863753;0.614408612;0.13929981;0.13929981;0.334653497;0.053844605;20.90144;NORMAL;No
21/11/2022 15:00;0.003980143;0.022649925;0.399040282;0.002308403;0.003980143;0.297233731;0.008722255;0.055770472;0.004235325;0.003980143;0.14769727;0.4515706;0.740050614;0.022507656;0.014531471;0.010444184;0.008464845;0.032060336;0.038353033;0.038353033;0.038353033;0.409043729;0.055770472;0.055770472;0.166342348;0.031782076;20.90144;NORMAL;No
21/11/2022 16:00;0.002355904;0.01371369;1.766231418;0.001236997;0.002355904;0.401488572;0.005416541;0.006268735;0.00291676;0.002355904;0.056831732;0.225043103;0.014732531;0.007985887;0.00656931;0.003590193;0.0020123;0.00544166;0.001065162;0.001065162;0.001065162;0.003797639;0.006268735;0.006268735;0.035229716;0.013456412;19.76794;NORMAL;No
21/11/2022 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
21/11/2022 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.90144;NORMAL;No
21/11/2022 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
21/11/2022 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.46858;NORMAL;No
21/11/2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.17152;NORMAL;No
21/11/2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.17152;NORMAL;No
21/11/2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.33455;NORMAL;No
22/11/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.63555;NORMAL;No
22/11/2022 01:00;0;0.00E+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.2139;NORMAL;No
22/11/2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.33473;NORMAL;No
